PaymentData(id=3, limitBalance=90000, sex=2, education=2, marriage=2, age=34, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=29239, bill2=14027, bill3=13559, bill4=14331, bill5=14948, bill6=15549, payv1=1518, payv2=1500, payv3=1000, payv4=1000, payv5=1000, payv6=5000, defaultPaymentNextMonth=0)PaymentData(id=4, limitBalance=50000, sex=2, education=2, marriage=1, age=37, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=46990, bill2=48233, bill3=49291, bill4=28314, bill5=28959, bill6=29547, payv1=2000, payv2=2019, payv3=1200, payv4=1100, payv5=1069, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=5, limitBalance=50000, sex=1, education=2, marriage=1, age=57, pay0=-1, pay2=0, pay3=-1, pay4=0, pay5=0, pay6=0, bill1=8617, bill2=5670, bill3=35835, bill4=20940, bill5=19146, bill6=19131, payv1=2000, payv2=36681, payv3=10000, payv4=9000, payv5=689, payv6=679, defaultPaymentNextMonth=0)
PaymentData(id=531, limitBalance=50000, sex=1, education=2, marriage=2, age=23, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=34549, bill2=18552, bill3=19334, bill4=18165, bill5=19322, bill6=19575, payv1=2836, payv2=1200, payv3=13000, payv4=1500, payv5=9000, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=532, limitBalance=50000, sex=1, education=2, marriage=3, age=30, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=97538, bill2=49187, bill3=17518, bill4=17710, bill5=18079, bill6=18302, payv1=2454, payv2=1588, payv3=780, payv4=803, payv5=673, payv6=637, defaultPaymentNextMonth=0)
PaymentData(id=536, limitBalance=60000, sex=1, education=2, marriage=2, age=25, pay0=-1, pay2=-1, pay3=0, pay4=-1, pay5=-1, pay6=0, bill1=480, bill2=1675, bill3=3630, bill4=578, bill5=4825, bill6=6200, payv1=1675, payv2=2500, payv3=578, payv4=4825, payv5=2000, payv6=2435, defaultPaymentNextMonth=0)
PaymentData(id=537, limitBalance=440000, sex=2, education=1, marriage=2, age=35, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=330759, bill2=337794, bill3=274075, bill4=252584, bill5=216547, bill6=179221, payv1=13100, payv2=11000, payv3=10000, payv4=9000, payv5=7100, payv6=5500, defaultPaymentNextMonth=0)
PaymentData(id=540, limitBalance=110000, sex=2, education=2, marriage=1, age=40, pay0=1, pay2=2, pay3=2, pay4=2, pay5=2, pay6=2, bill1=92638, bill2=90905, bill3=95768, bill4=97004, bill5=99005, bill6=101213, payv1=600, payv2=7300, payv3=3700, payv4=3700, payv5=4000, payv6=3800, defaultPaymentNextMonth=0)
PaymentData(id=544, limitBalance=100000, sex=2, education=1, marriage=2, age=24, pay0=0, pay2=0, pay3=0, pay4=0, pay5=-1, pay6=-1, bill1=30092, bill2=30486, bill3=30178, bill4=29735, bill5=14718, bill6=29427, payv1=1553, payv2=5000, payv3=87, payv4=14761, payv5=29514, payv6=330, defaultPaymentNextMonth=0)
PaymentData(id=546, limitBalance=390000, sex=2, education=1, marriage=2, age=31, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=50620, bill2=43220, bill3=44237, bill4=46495, bill5=47751, bill6=51941, payv1=5000, payv2=3000, payv3=3000, payv4=2000, payv5=5000, payv6=5000, defaultPaymentNextMonth=0)
PaymentData(id=549, limitBalance=230000, sex=2, education=1, marriage=2, age=28, pay0=-1, pay2=-1, pay3=0, pay4=0, pay5=0, pay6=0, bill1=2403, bill2=7357, bill3=9752, bill4=12608, bill5=10797, bill6=20539, payv1=7357, payv2=2566, payv3=3000, payv4=1000, payv5=10000, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=550, limitBalance=120000, sex=1, education=1, marriage=2, age=27, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=52437, bill2=50473, bill3=45087, bill4=35424, bill5=31760, bill6=31214, payv1=5024, payv2=5000, payv3=5000, payv4=4000, payv5=5000, payv6=3500, defaultPaymentNextMonth=0)
PaymentData(id=553, limitBalance=50000, sex=1, education=1, marriage=1, age=56, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=50715, bill2=51073, bill3=28185, bill4=28842, bill5=30399, bill6=29977, payv1=2500, payv2=1500, payv3=1100, payv4=2000, payv5=1500, payv6=1017, defaultPaymentNextMonth=1)
PaymentData(id=555, limitBalance=40000, sex=2, education=2, marriage=2, age=24, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=35285, bill2=36714, bill3=37356, bill4=38184, bill5=38724, bill6=37255, payv1=2000, payv2=1600, payv3=1401, payv4=1607, payv5=1800, payv6=1751, defaultPaymentNextMonth=0)
PaymentData(id=557, limitBalance=160000, sex=2, education=1, marriage=1, age=33, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=5233, bill2=5393, bill3=1824, bill4=350, bill5=150, bill6=199, payv1=5401, payv2=1829, payv3=350, payv4=150, payv5=199, payv6=1145, defaultPaymentNextMonth=0)
PaymentData(id=558, limitBalance=110000, sex=2, education=2, marriage=2, age=32, pay0=0, pay2=0, pay3=2, pay4=2, pay5=2, pay6=2, bill1=65299, bill2=74565, bill3=78516, bill4=79829, bill5=81603, bill6=83206, payv1=11000, payv2=5800, payv3=3200, payv4=3200, payv5=3100, payv6=3000, defaultPaymentNextMonth=0)
PaymentData(id=561, limitBalance=270000, sex=1, education=1, marriage=2, age=34, pay0=-1, pay2=-1, pay3=0, pay4=-1, pay5=-1, pay6=-1, bill1=5780, bill2=12006, bill3=15736, bill4=6621, bill5=2457, bill6=14923, payv1=12006, payv2=5736, payv3=6621, payv4=2457, payv5=14923, payv6=1712, defaultPaymentNextMonth=0)
PaymentData(id=563, limitBalance=60000, sex=2, education=2, marriage=1, age=42, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=631, bill2=2790, bill3=1758, bill4=416, bill5=416, bill6=3640, payv1=2790, payv2=1758, payv3=416, payv4=416, payv5=3640, payv6=730, defaultPaymentNextMonth=0)
PaymentData(id=564, limitBalance=360000, sex=1, education=2, marriage=2, age=38, pay0=-1, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=108351, bill2=111201, bill3=63146, bill4=63723, bill5=65108, bill6=66078, payv1=8005, payv2=8004, payv3=5000, payv4=5000, payv5=5000, payv6=105700, defaultPaymentNextMonth=0)
PaymentData(id=566, limitBalance=250000, sex=2, education=3, marriage=2, age=35, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=7244, bill2=8472, bill3=1738, bill4=6706, bill5=2391, bill6=11082, payv1=8514, payv2=1751, payv3=6739, payv4=2403, payv5=11137, payv6=13407, defaultPaymentNextMonth=0)
PaymentData(id=567, limitBalance=90000, sex=2, education=1, marriage=2, age=24, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=13141, bill2=14526, bill3=15482, bill4=18219, bill5=22737, bill6=23387, payv1=1600, payv2=1500, payv3=3000, payv4=5000, payv5=1020, payv6=764, defaultPaymentNextMonth=1)
PaymentData(id=568, limitBalance=360000, sex=1, education=1, marriage=2, age=28, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=7071, bill2=401, bill3=3545, bill4=10540, bill5=10132, bill6=6220, payv1=1510, payv2=3575, payv3=10573, payv4=10155, payv5=6240, payv6=16071, defaultPaymentNextMonth=0)
PaymentData(id=569, limitBalance=50000, sex=1, education=3, marriage=2, age=26, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=35429, bill2=30626, bill3=30241, bill4=20284, bill5=19166, bill6=19567, payv1=1537, payv2=1947, payv3=800, payv4=1000, payv5=718, payv6=683, defaultPaymentNextMonth=0)
PaymentData(id=572, limitBalance=50000, sex=2, education=2, marriage=2, age=23, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=49809, bill2=50364, bill3=38429, bill4=18815, bill5=18305, bill6=19013, payv1=2040, payv2=2766, payv3=1690, payv4=1000, payv5=1000, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=575, limitBalance=80000, sex=2, education=3, marriage=1, age=49, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=3367, bill2=4641, bill3=2290, bill4=1459, bill5=6764, bill6=7601, payv1=4641, payv2=2290, payv3=1459, payv4=6764, payv5=7601, payv6=7990, defaultPaymentNextMonth=0)
PaymentData(id=576, limitBalance=290000, sex=1, education=1, marriage=1, age=53, pay0=2, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=279610, bill2=282024, bill3=282508, bill4=284660, bill5=255892, bill6=238266, payv1=13000, payv2=10200, payv3=10265, payv4=8803, payv5=8300, payv6=8546, defaultPaymentNextMonth=1)
PaymentData(id=577, limitBalance=270000, sex=2, education=1, marriage=2, age=28, pay0=-1, pay2=-1, pay3=-1, pay4=0, pay5=0, pay6=0, bill1=475, bill2=475, bill3=5691, bill4=37526, bill5=50565, bill6=48888, payv1=475, payv2=5691, payv3=34000, payv4=14000, payv5=8000, payv6=15000, defaultPaymentNextMonth=0)
PaymentData(id=579, limitBalance=50000, sex=1, education=2, marriage=2, age=36, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=5197, bill2=6015, bill3=6615, bill4=7131, bill5=6987, bill6=6980, payv1=1300, payv2=1100, payv3=1000, payv4=500, payv5=500, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=582, limitBalance=90000, sex=1, education=2, marriage=2, age=33, pay0=-1, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=35785, bill2=29155, bill3=27485, bill4=29266, bill5=35598, bill6=38449, payv1=15155, payv2=5485, payv3=5263, payv4=8598, payv5=5449, payv6=6537, defaultPaymentNextMonth=0)
PaymentData(id=583, limitBalance=160000, sex=1, education=1, marriage=2, age=26, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=1433, bill2=3746, bill3=30258, bill4=1036, bill5=21572, bill6=9528, payv1=3757, payv2=30348, payv3=1044, payv4=21636, payv5=9556, payv6=6066, defaultPaymentNextMonth=0)
PaymentData(id=584, limitBalance=80000, sex=2, education=3, marriage=2, age=53, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=77766, bill2=77954, bill3=78512, bill4=60452, bill5=61556, bill6=54022, payv1=4000, payv2=2374, payv3=2007, payv4=2500, payv5=3000, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=589, limitBalance=130000, sex=2, education=2, marriage=2, age=29, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=131575, bill2=130931, bill3=132969, bill4=45584, bill5=46516, bill6=47455, payv1=6700, payv2=6000, payv3=1291, payv4=1319, payv5=1336, payv6=1365, defaultPaymentNextMonth=0)
PaymentData(id=590, limitBalance=260000, sex=2, education=2, marriage=1, age=31, pay0=-1, pay2=-1, pay3=0, pay4=0, pay5=-1, pay6=-1, bill1=5841, bill2=23194, bill3=62361, bill4=67057, bill5=17024, bill6=18659, payv1=23194, payv2=50000, payv3=11500, payv4=17024, payv5=18659, payv6=38923, defaultPaymentNextMonth=0)
PaymentData(id=591, limitBalance=230000, sex=2, education=1, marriage=1, age=30, pay0=0, pay2=0, pay3=0, pay4=-1, pay5=0, pay6=0, bill1=30341, bill2=25981, bill3=24092, bill4=65840, bill5=56538, bill6=51522, payv1=5000, payv2=5000, payv3=65840, payv4=2000, payv5=2000, payv6=10000, defaultPaymentNextMonth=0)
PaymentData(id=592, limitBalance=160000, sex=1, education=1, marriage=2, age=34, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=83255, bill2=83912, bill3=85161, bill4=85715, bill5=86773, bill6=87526, payv1=4000, payv2=3924, payv3=3200, payv4=3300, payv5=3425, payv6=3013, defaultPaymentNextMonth=0)
PaymentData(id=593, limitBalance=50000, sex=1, education=1, marriage=1, age=35, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=34976, bill2=6018, bill3=13930, bill4=7106, bill5=6020, bill6=9011, payv1=1127, payv2=1074, payv3=215, payv4=249, payv5=4383, payv6=172, defaultPaymentNextMonth=0)
PaymentData(id=594, limitBalance=80000, sex=1, education=2, marriage=1, age=32, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=48747, bill2=45955, bill3=44989, bill4=41358, bill5=42379, bill6=38052, payv1=2145, payv2=1844, payv3=2009, payv4=5017, payv5=2000, payv6=5002, defaultPaymentNextMonth=0)
PaymentData(id=595, limitBalance=110000, sex=1, education=3, marriage=2, age=46, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=56700, bill2=57875, bill3=59044, bill4=59756, bill5=61004, bill6=62213, payv1=2681, payv2=2724, payv3=2287, payv4=2362, payv5=2374, payv6=2454, defaultPaymentNextMonth=0)
PaymentData(id=596, limitBalance=200000, sex=1, education=1, marriage=1, age=43, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=144678, bill2=140804, bill3=136437, bill4=135253, bill5=134629, bill6=134309, payv1=5090, payv2=5014, payv3=5009, payv4=4844, payv5=5002, payv6=4902, defaultPaymentNextMonth=0)
PaymentData(id=597, limitBalance=360000, sex=1, education=2, marriage=2, age=29, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=268112, bill2=263368, bill3=259969, bill4=255832, bill5=245462, bill6=250244, payv1=9429, payv2=8738, payv3=7017, payv4=7154, payv5=7073, payv6=7300, defaultPaymentNextMonth=0)
PaymentData(id=599, limitBalance=80000, sex=2, education=2, marriage=2, age=24, pay0=2, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=79243, bill2=75254, bill3=58683, bill4=58886, bill5=60035, bill6=57264, payv1=3249, payv2=3000, payv3=5000, payv4=2500, payv5=2300, payv6=2200, defaultPaymentNextMonth=0)
PaymentData(id=601, limitBalance=310000, sex=2, education=2, marriage=1, age=43, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=23396, bill2=24182, bill3=25135, bill4=25095, bill5=25356, bill6=25514, payv1=1426, payv2=1379, payv3=867, payv4=898, payv5=933, payv6=807, defaultPaymentNextMonth=0)
PaymentData(id=603, limitBalance=170000, sex=1, education=1, marriage=1, age=53, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=17862, bill2=17927, bill3=18800, bill4=17647, bill5=18015, bill6=12930, payv1=1323, payv2=1196, payv3=544, payv4=563, payv5=629, payv6=361, defaultPaymentNextMonth=0)
PaymentData(id=610, limitBalance=200000, sex=2, education=2, marriage=1, age=34, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=390, bill2=390, bill3=390, bill4=561, bill5=390, bill6=390, payv1=390, payv2=390, payv3=561, payv4=390, payv5=390, payv6=390, defaultPaymentNextMonth=0)
PaymentData(id=613, limitBalance=50000, sex=1, education=2, marriage=1, age=37, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=48226, bill2=48727, bill3=46228, bill4=46755, bill5=43686, bill6=44573, payv1=2000, payv2=1684, payv3=1601, payv4=2000, payv5=2000, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=616, limitBalance=150000, sex=1, education=1, marriage=2, age=33, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=21724, bill2=23168, bill3=23320, bill4=24085, bill5=24149, bill6=3323, payv1=2100, payv2=1200, payv3=965, payv4=64, payv5=509, payv6=8399, defaultPaymentNextMonth=0)
PaymentData(id=618, limitBalance=270000, sex=2, education=2, marriage=1, age=56, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=137807, bill2=123769, bill3=104377, bill4=106651, bill5=109294, bill6=101151, payv1=5000, payv2=5000, payv3=3953, payv4=4500, payv5=4000, payv6=3900, defaultPaymentNextMonth=0)
PaymentData(id=619, limitBalance=60000, sex=1, education=1, marriage=2, age=25, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=58839, bill2=53235, bill3=38533, bill4=39639, bill5=39619, bill6=39140, payv1=2018, payv2=1900, payv3=2000, payv4=1500, payv5=1900, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=620, limitBalance=200000, sex=2, education=2, marriage=1, age=39, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=80833, bill2=79100, bill3=70764, bill4=71629, bill5=70805, bill6=70718, payv1=3315, payv2=3088, payv3=2572, payv4=2559, payv5=2526, payv6=2620, defaultPaymentNextMonth=0)
PaymentData(id=621, limitBalance=150000, sex=2, education=2, marriage=1, age=39, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=36146, bill2=36184, bill3=37511, bill4=33080, bill5=30223, bill6=31561, payv1=3000, payv2=3000, payv3=3000, payv4=2500, payv5=2000, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=627, limitBalance=70000, sex=1, education=1, marriage=1, age=46, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=60040, bill2=55274, bill3=51766, bill4=51757, bill5=50013, bill6=49946, payv1=2600, payv2=1800, payv3=2000, payv4=3140, payv5=2000, payv6=1800, defaultPaymentNextMonth=0)
PaymentData(id=628, limitBalance=230000, sex=1, education=1, marriage=1, age=39, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=660, bill2=660, bill3=660, bill4=660, bill5=660, bill6=660, payv1=660, payv2=660, payv3=660, payv4=660, payv5=660, payv6=660, defaultPaymentNextMonth=0)
PaymentData(id=629, limitBalance=30000, sex=1, education=3, marriage=1, age=48, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=29434, bill2=28960, bill3=29022, bill4=29201, bill5=29553, bill6=29693, payv1=1465, payv2=2000, payv3=1033, payv4=1200, payv5=1055, payv6=530, defaultPaymentNextMonth=0)
PaymentData(id=630, limitBalance=200000, sex=2, education=3, marriage=3, age=45, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=4430, bill2=7182, bill3=3855, bill4=3411, bill5=6788, bill6=9921, payv1=7193, payv2=3855, payv3=3411, payv4=6788, payv5=9921, payv6=5016, defaultPaymentNextMonth=0)
PaymentData(id=635, limitBalance=110000, sex=1, education=3, marriage=1, age=56, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=46486, bill2=35758, bill3=34323, bill4=30452, bill5=22628, bill6=23468, payv1=4086, payv2=1428, payv3=1318, payv4=2171, payv5=3198, payv6=4976, defaultPaymentNextMonth=0)
PaymentData(id=638, limitBalance=50000, sex=1, education=2, marriage=1, age=41, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=21986, bill2=21520, bill3=20979, bill4=19894, bill5=18811, bill6=18805, payv1=1362, payv2=1294, payv3=682, payv4=680, payv5=694, payv6=618, defaultPaymentNextMonth=0)
PaymentData(id=639, limitBalance=400000, sex=2, education=1, marriage=2, age=40, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=0, bill1=60125, bill2=1981, bill3=4521, bill4=20472, bill5=76933, bill6=173599, payv1=1981, payv2=4521, payv3=20500, payv4=77000, payv5=100000, payv6=7700, defaultPaymentNextMonth=0)
PaymentData(id=640, limitBalance=170000, sex=1, education=2, marriage=2, age=31, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=56364, bill2=58132, bill3=59171, bill4=55888, bill5=53672, bill6=51461, payv1=3000, payv2=3000, payv3=2000, payv4=3000, payv5=3000, payv6=3000, defaultPaymentNextMonth=0)
PaymentData(id=641, limitBalance=280000, sex=1, education=2, marriage=1, age=42, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=148363, bill2=148432, bill3=151310, bill4=141937, bill5=144990, bill6=147911, payv1=6900, payv2=6867, payv3=5500, payv4=5500, payv5=5500, payv6=5600, defaultPaymentNextMonth=0)
PaymentData(id=643, limitBalance=210000, sex=2, education=2, marriage=2, age=32, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=46255, bill2=50486, bill3=54019, bill4=58091, bill5=61630, bill6=65576, payv1=5000, payv2=5000, payv3=5000, payv4=4500, payv5=5000, payv6=5000, defaultPaymentNextMonth=0)
PaymentData(id=644, limitBalance=370000, sex=1, education=2, marriage=2, age=28, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=276436, bill2=239025, bill3=149128, bill4=48907, bill5=53025, bill6=51434, payv1=20000, payv2=13000, payv3=5000, payv4=10000, payv5=4000, payv6=6000, defaultPaymentNextMonth=0)
PaymentData(id=648, limitBalance=80000, sex=2, education=2, marriage=2, age=24, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=77615, bill2=77303, bill3=66396, bill4=55639, bill5=56873, bill6=58390, payv1=3100, payv2=2586, payv3=2000, payv4=2500, payv5=3000, payv6=2500, defaultPaymentNextMonth=0)
PaymentData(id=652, limitBalance=240000, sex=2, education=2, marriage=2, age=26, pay0=0, pay2=0, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=14348, bill2=7500, bill3=7816, bill4=7500, bill5=7500, bill6=14497, payv1=1000, payv2=7816, payv3=7500, payv4=7500, payv5=14497, payv6=500, defaultPaymentNextMonth=0)
PaymentData(id=653, limitBalance=20000, sex=2, education=1, marriage=2, age=22, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=20137, bill2=20179, bill3=18067, bill4=18666, bill5=19115, bill6=19547, payv1=1300, payv2=1301, payv3=900, payv4=900, payv5=900, payv6=1600, defaultPaymentNextMonth=0)
PaymentData(id=655, limitBalance=10000, sex=1, education=2, marriage=2, age=33, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=8177, bill2=9131, bill3=9669, bill4=7624, bill5=8049, bill6=6857, payv1=2500, payv2=1145, payv3=1000, payv4=1000, payv5=1000, payv6=1500, defaultPaymentNextMonth=0)
PaymentData(id=656, limitBalance=280000, sex=1, education=2, marriage=1, age=39, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=2082, bill2=3557, bill3=5623, bill4=5400, bill5=3866, bill6=3526, payv1=3597, payv2=5672, payv3=5427, payv4=3885, payv5=3543, payv6=3519, defaultPaymentNextMonth=1)
PaymentData(id=658, limitBalance=190000, sex=2, education=1, marriage=2, age=28, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=46923, bill2=48666, bill3=49347, bill4=50386, bill5=43883, bill6=34412, payv1=2500, payv2=2000, payv3=3000, payv4=2000, payv5=2000, payv6=2000, defaultPaymentNextMonth=1)
PaymentData(id=661, limitBalance=160000, sex=2, education=1, marriage=1, age=33, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=14150, bill2=8106, bill3=12431, bill4=12145, bill5=13391, bill6=7957, payv1=8106, payv2=12431, payv3=12145, payv4=13391, payv5=7957, payv6=1905, defaultPaymentNextMonth=0)
PaymentData(id=664, limitBalance=50000, sex=1, education=1, marriage=2, age=22, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=-1, bill1=5137, bill2=5960, bill3=6270, bill4=6000, bill5=5810, bill6=390, payv1=1300, payv2=1000, payv3=120, payv4=200, payv5=390, payv6=1170, defaultPaymentNextMonth=0)
PaymentData(id=666, limitBalance=130000, sex=2, education=3, marriage=1, age=43, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=130067, bill2=129385, bill3=96775, bill4=98071, bill5=97743, bill6=100124, payv1=5540, payv2=4403, payv3=3814, payv4=3562, payv5=4021, payv6=3681, defaultPaymentNextMonth=0)
PaymentData(id=668, limitBalance=30000, sex=2, education=2, marriage=1, age=35, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=25078, bill2=25538, bill3=25880, bill4=25873, bill5=26157, bill6=26918, payv1=1500, payv2=1387, payv3=893, payv4=1000, payv5=1501, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=672, limitBalance=20000, sex=1, education=2, marriage=1, age=34, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=12857, bill2=14183, bill3=14890, bill4=15642, bill5=16387, bill6=17113, payv1=1541, payv2=1248, payv3=1000, payv4=1000, payv5=1000, payv6=1000, defaultPaymentNextMonth=1)
PaymentData(id=673, limitBalance=100000, sex=2, education=1, marriage=2, age=28, pay0=2, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=96193, bill2=82342, bill3=81967, bill4=82177, bill5=78840, bill6=79261, payv1=3600, payv2=3800, payv3=3000, payv4=3000, payv5=3023, payv6=3000, defaultPaymentNextMonth=1)
