PaymentData(id=1, limitBalance=20000, sex=2, education=2, marriage=1, age=24, pay0=2, pay2=2, pay3=-1, pay4=-1, pay5=-2, pay6=-2, bill1=3913, bill2=3102, bill3=689, bill4=0, bill5=0, bill6=0, payv1=0, payv2=689, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)PaymentData(id=2, limitBalance=120000, sex=2, education=2, marriage=2, age=26, pay0=-1, pay2=2, pay3=0, pay4=0, pay5=0, pay6=2, bill1=2682, bill2=1725, bill3=2682, bill4=3272, bill5=3455, bill6=3261, payv1=0, payv2=1000, payv3=1000, payv4=1000, payv5=0, payv6=2000, defaultPaymentNextMonth=1)
PaymentData(id=8, limitBalance=100000, sex=2, education=2, marriage=2, age=23, pay0=0, pay2=-1, pay3=-1, pay4=0, pay5=0, pay6=-1, bill1=11876, bill2=380, bill3=601, bill4=221, bill5=-159, bill6=567, payv1=380, payv2=601, payv3=0, payv4=581, payv5=1687, payv6=1542, defaultPaymentNextMonth=0)
PaymentData(id=863, limitBalance=30000, sex=2, education=3, marriage=2, age=52, pay0=2, pay2=2, pay3=7, pay4=7, pay5=7, pay6=7, bill1=2450, bill2=2450, bill3=2450, bill4=2450, bill5=2450, bill6=2450, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=867, limitBalance=180000, sex=2, education=2, marriage=2, age=35, pay0=0, pay2=0, pay3=0, pay4=-2, pay5=-2, pay6=-2, bill1=119333, bill2=123150, bill3=0, bill4=0, bill5=0, bill6=0, payv1=6000, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=868, limitBalance=100000, sex=1, education=1, marriage=2, age=35, pay0=0, pay2=0, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=29109, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=47970, defaultPaymentNextMonth=0)
PaymentData(id=875, limitBalance=20000, sex=2, education=3, marriage=1, age=40, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=2946, bill2=0, bill3=390, bill4=390, bill5=390, bill6=390, payv1=0, payv2=390, payv3=390, payv4=390, payv5=390, payv6=780, defaultPaymentNextMonth=0)
PaymentData(id=876, limitBalance=30000, sex=2, education=2, marriage=1, age=25, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=2, bill1=30606, bill2=29579, bill3=30291, bill4=30616, bill5=30456, bill6=29818, payv1=1800, payv2=1512, payv3=1259, payv4=2500, payv5=0, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=878, limitBalance=280000, sex=2, education=2, marriage=2, age=27, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=5924, bill2=5174, bill3=980, bill4=3058, bill5=3158, bill6=9530, payv1=5174, payv2=1078, payv3=3058, payv4=3158, payv5=9530, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=880, limitBalance=20000, sex=2, education=2, marriage=1, age=43, pay0=2, pay2=0, pay3=0, pay4=0, pay5=0, pay6=2, bill1=15294, bill2=16340, bill3=17359, bill4=17776, bill5=19293, bill6=18844, payv1=1300, payv2=1300, payv3=700, payv4=1800, payv5=0, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=881, limitBalance=200000, sex=1, education=1, marriage=2, age=30, pay0=-1, pay2=-1, pay3=-1, pay4=0, pay5=0, pay6=0, bill1=4935, bill2=-200, bill3=11463, bill4=11751, bill5=11772, bill6=5318, payv1=0, payv2=11663, payv3=9363, payv4=3232, payv5=3000, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=882, limitBalance=210000, sex=2, education=2, marriage=1, age=49, pay0=1, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=887, limitBalance=310000, sex=1, education=1, marriage=2, age=30, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=1544, bill2=1648, bill3=1284, bill4=1088, bill5=892, bill6=-304, payv1=1300, payv2=1000, payv3=1000, payv4=1000, payv5=304, payv6=39544, defaultPaymentNextMonth=0)
PaymentData(id=889, limitBalance=90000, sex=2, education=2, marriage=2, age=24, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=2, bill1=24401, bill2=22771, bill3=19461, bill4=16181, bill5=14669, bill6=14422, payv1=1454, payv2=1384, payv3=407, payv4=673, payv5=0, payv6=102, defaultPaymentNextMonth=0)
PaymentData(id=891, limitBalance=150000, sex=2, education=3, marriage=1, age=34, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=772, bill2=337, bill3=618, bill4=150, bill5=150, bill6=377, payv1=340, payv2=618, payv3=150, payv4=150, payv5=227, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=893, limitBalance=80000, sex=2, education=2, marriage=1, age=32, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=-2, bill1=28408, bill2=25695, bill3=11553, bill4=2350, bill5=0, bill6=0, payv1=1259, payv2=1035, payv3=1600, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=895, limitBalance=240000, sex=2, education=2, marriage=1, age=37, pay0=-1, pay2=-1, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=238, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=897, limitBalance=110000, sex=1, education=1, marriage=3, age=55, pay0=1, pay2=2, pay3=2, pay4=2, pay5=3, pay6=2, bill1=92610, bill2=94755, bill3=92351, bill4=101140, bill5=99260, bill6=101577, payv1=4500, payv2=0, payv3=11300, payv4=0, payv5=4100, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=898, limitBalance=170000, sex=2, education=1, marriage=2, age=28, pay0=2, pay2=2, pay3=2, pay4=2, pay5=2, pay6=2, bill1=131864, bill2=133897, bill3=129761, bill4=138604, bill5=136283, bill6=145012, payv1=5600, payv2=0, payv3=11000, payv4=0, payv5=11000, payv6=5656, defaultPaymentNextMonth=1)
PaymentData(id=899, limitBalance=90000, sex=2, education=3, marriage=3, age=51, pay0=0, pay2=0, pay3=0, pay4=0, pay5=2, pay6=0, bill1=11315, bill2=12340, bill3=13349, bill4=14276, bill5=13904, bill6=14184, payv1=1212, payv2=1221, payv3=1148, payv4=0, payv5=510, payv6=525, defaultPaymentNextMonth=1)
PaymentData(id=900, limitBalance=200000, sex=1, education=1, marriage=1, age=36, pay0=-1, pay2=-1, pay3=0, pay4=-1, pay5=-1, pay6=-1, bill1=3877, bill2=11496, bill3=5935, bill4=295, bill5=1867, bill6=0, payv1=11496, payv2=1011, payv3=297, payv4=2923, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=901, limitBalance=360000, sex=1, education=1, marriage=2, age=30, pay0=-2, pay2=-1, pay3=-1, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=2500, bill3=0, bill4=0, bill5=0, bill6=0, payv1=2500, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=902, limitBalance=140000, sex=2, education=1, marriage=1, age=36, pay0=-1, pay2=-1, pay3=-2, pay4=-1, pay5=0, pay6=0, bill1=4036, bill2=0, bill3=0, bill4=2971, bill5=1607, bill6=0, payv1=0, payv2=0, payv3=2971, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=904, limitBalance=100000, sex=1, education=3, marriage=1, age=50, pay0=0, pay2=0, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=154970, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=905, limitBalance=80000, sex=2, education=2, marriage=2, age=40, pay0=2, pay2=0, pay3=0, pay4=0, pay5=2, pay6=2, bill1=57364, bill2=58637, bill3=59863, bill4=62860, bill5=63976, bill6=63293, payv1=2200, payv2=2200, payv3=4000, payv4=1777, payv5=0, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=906, limitBalance=30000, sex=2, education=2, marriage=2, age=27, pay0=-1, pay2=-1, pay3=2, pay4=0, pay5=-1, pay6=2, bill1=27772, bill2=30461, bill3=29325, bill4=21449, bill5=29709, bill6=29086, payv1=3136, payv2=0, payv3=0, payv4=29709, payv5=0, payv6=1576, defaultPaymentNextMonth=0)
PaymentData(id=907, limitBalance=50000, sex=1, education=1, marriage=2, age=30, pay0=2, pay2=2, pay3=2, pay4=-1, pay5=2, pay6=2, bill1=4187, bill2=5152, bill3=3679, bill4=596, bill5=446, bill6=2699, payv1=2300, payv2=0, payv3=700, payv4=0, payv5=2300, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=908, limitBalance=120000, sex=2, education=2, marriage=2, age=26, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=22431, bill2=12399, bill3=4199, bill4=3059, bill5=674, bill6=0, payv1=1500, payv2=1000, payv3=682, payv4=0, payv5=0, payv6=738, defaultPaymentNextMonth=0)
PaymentData(id=909, limitBalance=50000, sex=1, education=1, marriage=2, age=27, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=7010, bill2=9876, bill3=11115, bill4=12915, bill5=14415, bill6=0, payv1=3000, payv2=1500, payv3=2000, payv4=2000, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=914, limitBalance=30000, sex=1, education=3, marriage=1, age=45, pay0=0, pay2=0, pay3=2, pay4=0, pay5=0, pay6=0, bill1=17187, bill2=24045, bill3=23180, bill4=22000, bill5=22000, bill6=0, payv1=7900, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=916, limitBalance=200000, sex=1, education=1, marriage=1, age=39, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=0, bill4=0, bill5=0, bill6=3983, payv1=0, payv2=0, payv3=0, payv4=0, payv5=3983, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=918, limitBalance=120000, sex=1, education=1, marriage=2, age=32, pay0=1, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=921, limitBalance=260000, sex=2, education=1, marriage=2, age=33, pay0=1, pay2=-2, pay3=-2, pay4=-2, pay5=-1, pay6=-1, bill1=0, bill2=0, bill3=0, bill4=0, bill5=1980, bill6=2500, payv1=0, payv2=0, payv3=0, payv4=1980, payv5=2500, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=922, limitBalance=50000, sex=2, education=1, marriage=2, age=24, pay0=0, pay2=0, pay3=0, pay4=2, pay5=0, pay6=0, bill1=27245, bill2=28300, bill3=31900, bill4=31090, bill5=31837, bill6=32555, payv1=1800, payv2=4400, payv3=0, payv4=1400, payv5=1400, payv6=1400, defaultPaymentNextMonth=0)
PaymentData(id=924, limitBalance=20000, sex=2, education=1, marriage=2, age=24, pay0=-1, pay2=-1, pay3=2, pay4=-1, pay5=0, pay6=-1, bill1=1371, bill2=796, bill3=398, bill4=796, bill5=398, bill6=716, payv1=796, payv2=0, payv3=796, payv4=0, payv5=716, payv6=12111, defaultPaymentNextMonth=0)
PaymentData(id=925, limitBalance=30000, sex=2, education=2, marriage=2, age=24, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=27391, bill2=28412, bill3=28575, bill4=28925, bill5=24159, bill6=0, payv1=1767, payv2=1700, payv3=1010, payv4=1141, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=926, limitBalance=180000, sex=1, education=1, marriage=2, age=27, pay0=-2, pay2=-1, pay3=2, pay4=2, pay5=-2, pay6=-2, bill1=11392, bill2=14688, bill3=14040, bill4=13440, bill5=13440, bill6=13080, payv1=3500, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=933, limitBalance=160000, sex=2, education=2, marriage=2, age=29, pay0=2, pay2=2, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=1989, bill2=-8, bill3=866, bill4=0, bill5=892, bill6=0, payv1=0, payv2=874, payv3=0, payv4=892, payv5=0, payv6=594, defaultPaymentNextMonth=1)
PaymentData(id=934, limitBalance=30000, sex=1, education=2, marriage=2, age=32, pay0=2, pay2=0, pay3=0, pay4=2, pay5=2, pay6=2, bill1=7851, bill2=9065, bill3=11595, bill4=11112, bill5=12923, bill6=12566, payv1=1500, payv2=3000, payv3=0, payv4=2000, payv5=0, payv6=1000, defaultPaymentNextMonth=1)
PaymentData(id=936, limitBalance=50000, sex=1, education=2, marriage=2, age=30, pay0=0, pay2=0, pay3=0, pay4=0, pay5=-2, pay6=-2, bill1=21062, bill2=6495, bill3=2207, bill4=0, bill5=0, bill6=0, payv1=2000, payv2=1000, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=938, limitBalance=240000, sex=1, education=1, marriage=2, age=34, pay0=1, pay2=2, pay3=-1, pay4=-1, pay5=0, pay6=-1, bill1=11874, bill2=5979, bill3=6938, bill4=41858, bill5=10416, bill6=1711, payv1=0, payv2=6938, payv3=41877, payv4=0, payv5=1711, payv6=27162, defaultPaymentNextMonth=0)
PaymentData(id=939, limitBalance=180000, sex=2, education=2, marriage=1, age=32, pay0=1, pay2=2, pay3=2, pay4=2, pay5=0, pay6=0, bill1=15548, bill2=15009, bill3=17752, bill4=17172, bill5=18732, bill6=23389, payv1=0, payv2=3000, payv3=0, payv4=2000, payv5=5000, payv6=2000, defaultPaymentNextMonth=1)
PaymentData(id=941, limitBalance=50000, sex=2, education=1, marriage=2, age=25, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=2, bill1=42543, bill2=34629, bill3=27095, bill4=18538, bill5=20100, bill6=19630, payv1=1900, payv2=1428, payv3=600, payv4=3000, payv5=0, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=943, limitBalance=330000, sex=2, education=1, marriage=1, age=37, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=0, pay6=-1, bill1=4785, bill2=3403, bill3=0, bill4=5882, bill5=5882, bill6=1013, payv1=3523, payv2=0, payv3=5882, payv4=0, payv5=1013, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=944, limitBalance=80000, sex=2, education=2, marriage=2, age=24, pay0=2, pay2=2, pay3=5, pay4=5, pay5=4, pay6=3, bill1=1200, bill2=1200, bill3=1200, bill4=1200, bill5=600, bill6=300, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=945, limitBalance=50000, sex=2, education=2, marriage=2, age=23, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=3779, bill2=3944, bill3=2118, bill4=2259, bill5=3527, bill6=1100, payv1=3955, payv2=2124, payv3=2266, payv4=3638, payv5=1303, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=946, limitBalance=360000, sex=2, education=1, marriage=2, age=29, pay0=0, pay2=0, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=15854, bill2=8174, bill3=1004, bill4=1004, bill5=646, bill6=3508, payv1=1000, payv2=1004, payv3=1004, payv4=646, payv5=3508, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=950, limitBalance=160000, sex=2, education=3, marriage=1, age=51, pay0=-1, pay2=2, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=2000, bill2=1000, bill3=2125, bill4=2125, bill5=1000, bill6=2125, payv1=0, payv2=2125, payv3=2125, payv4=1000, payv5=2125, payv6=23250, defaultPaymentNextMonth=0)
PaymentData(id=951, limitBalance=30000, sex=1, education=1, marriage=1, age=27, pay0=-1, pay2=0, pay3=0, pay4=0, pay5=0, pay6=-2, bill1=12897, bill2=13484, bill3=6655, bill4=6618, bill5=0, bill6=0, payv1=2011, payv2=2211, payv3=2101, payv4=148, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=953, limitBalance=500000, sex=2, education=3, marriage=2, age=42, pay0=-2, pay2=-1, pay3=-1, pay4=0, pay5=0, pay6=0, bill1=10889, bill2=26146, bill3=104279, bill4=103945, bill5=101945, bill6=90193, payv1=29987, payv2=104279, payv3=2085, payv4=1130, payv5=45551, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=954, limitBalance=180000, sex=1, education=2, marriage=2, age=39, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=0, bill1=3135, bill2=2822, bill3=1938, bill4=5818, bill5=2628, bill6=2628, payv1=2833, payv2=2015, payv3=5818, payv4=2628, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=956, limitBalance=160000, sex=1, education=1, marriage=1, age=41, pay0=0, pay2=-1, pay3=0, pay4=0, pay5=2, pay6=2, bill1=117126, bill2=11222, bill3=15513, bill4=18087, bill5=17499, bill6=19939, payv1=15315, payv2=15000, payv3=3000, payv4=0, payv5=3000, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=958, limitBalance=200000, sex=2, education=1, marriage=1, age=34, pay0=-1, pay2=0, pay3=0, pay4=-1, pay5=0, pay6=-1, bill1=6206, bill2=6723, bill3=7545, bill4=362, bill5=181, bill6=488, payv1=1120, payv2=1024, payv3=362, payv4=0, payv5=488, payv6=300, defaultPaymentNextMonth=1)
PaymentData(id=960, limitBalance=250000, sex=1, education=1, marriage=2, age=41, pay0=-1, pay2=-1, pay3=-1, pay4=0, pay5=-1, pay6=-1, bill1=1338, bill2=-24, bill3=8324, bill4=5872, bill5=23020, bill6=2367, payv1=0, payv2=8348, payv3=0, payv4=23020, payv5=2367, payv6=3117, defaultPaymentNextMonth=1)
PaymentData(id=961, limitBalance=380000, sex=1, education=1, marriage=2, age=43, pay0=1, pay2=2, pay3=2, pay4=-2, pay5=-2, pay6=-2, bill1=8201, bill2=7882, bill3=-2, bill4=-2, bill5=-2, bill6=-2, payv1=39, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=962, limitBalance=30000, sex=1, education=2, marriage=2, age=47, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=0, pay6=-1, bill1=396, bill2=396, bill3=396, bill4=792, bill5=396, bill6=772, payv1=396, payv2=396, payv3=792, payv4=0, payv5=772, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=967, limitBalance=30000, sex=1, education=1, marriage=2, age=28, pay0=1, pay2=-2, pay3=-1, pay4=-1, pay5=-1, pay6=-2, bill1=0, bill2=0, bill3=1310, bill4=816, bill5=0, bill6=0, payv1=0, payv2=1310, payv3=816, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=970, limitBalance=180000, sex=2, education=2, marriage=1, age=32, pay0=0, pay2=0, pay3=0, pay4=0, pay5=-1, pay6=-1, bill1=74189, bill2=30670, bill3=6428, bill4=4618, bill5=2708, bill6=54024, payv1=2000, payv2=1000, payv3=0, payv4=2708, payv5=54024, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=973, limitBalance=180000, sex=2, education=3, marriage=1, age=39, pay0=2, pay2=2, pay3=2, pay4=2, pay5=2, pay6=0, bill1=10159, bill2=12689, bill3=12183, bill4=13979, bill5=13621, bill6=14809, payv1=2710, payv2=0, payv3=2000, payv4=0, payv5=2000, payv6=2000, defaultPaymentNextMonth=1)
PaymentData(id=974, limitBalance=150000, sex=2, education=1, marriage=3, age=30, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=50, bill2=6527, bill3=2168, bill4=-7, bill5=1373, bill6=-1, payv1=8589, payv2=2500, payv3=0, payv4=1380, payv5=0, payv6=2050, defaultPaymentNextMonth=0)
PaymentData(id=977, limitBalance=20000, sex=1, education=2, marriage=2, age=25, pay0=1, pay2=2, pay3=2, pay4=0, pay5=0, pay6=0, bill1=6174, bill2=7543, bill3=7255, bill4=3887, bill5=5887, bill6=0, payv1=2000, payv2=28, payv3=0, payv4=2000, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=978, limitBalance=180000, sex=1, education=1, marriage=2, age=28, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=666, bill2=662, bill3=-4, bill4=55566, bill5=1056, bill6=390, payv1=662, payv2=0, payv3=61411, payv4=1056, payv5=0, payv6=1998, defaultPaymentNextMonth=0)
PaymentData(id=980, limitBalance=150000, sex=2, education=3, marriage=1, age=54, pay0=-1, pay2=0, pay3=0, pay4=0, pay5=2, pay6=0, bill1=148747, bill2=145231, bill3=145341, bill4=153833, bill5=151194, bill6=145738, payv1=5500, payv2=5500, payv3=11000, payv4=0, payv5=6000, payv6=5215, defaultPaymentNextMonth=0)
PaymentData(id=982, limitBalance=30000, sex=1, education=2, marriage=2, age=29, pay0=8, pay2=7, pay3=6, pay4=5, pay5=4, pay6=3, bill1=34423, bill2=33952, bill3=33165, bill4=32391, bill5=31332, bill6=30558, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=986, limitBalance=130000, sex=1, education=3, marriage=2, age=43, pay0=1, pay2=-1, pay3=-1, pay4=-2, pay5=-1, pay6=-1, bill1=1018, bill2=6377, bill3=-2, bill4=935, bill5=4985, bill6=1212, payv1=6433, payv2=2, payv3=937, payv4=4990, payv5=1215, payv6=9546, defaultPaymentNextMonth=1)
PaymentData(id=988, limitBalance=380000, sex=1, education=3, marriage=1, age=53, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=989, limitBalance=360000, sex=2, education=2, marriage=2, age=25, pay0=2, pay2=2, pay3=2, pay4=2, pay5=2, pay6=2, bill1=286732, bill2=290690, bill3=284059, bill4=294308, bill5=297916, bill6=279503, payv1=10792, payv2=0, payv3=15000, payv4=5800, payv5=0, payv6=126685, defaultPaymentNextMonth=0)
PaymentData(id=990, limitBalance=50000, sex=1, education=3, marriage=1, age=54, pay0=1, pay2=2, pay3=2, pay4=0, pay5=0, pay6=0, bill1=62847, bill2=60885, bill3=56828, bill4=55419, bill5=54054, bill6=53143, payv1=2100, payv2=0, payv3=2000, payv4=2000, payv5=2455, payv6=4000, defaultPaymentNextMonth=0)
PaymentData(id=992, limitBalance=260000, sex=2, education=1, marriage=1, age=44, pay0=-1, pay2=2, pay3=2, pay4=-1, pay5=-1, pay6=-2, bill1=1215, bill2=856, bill3=291, bill4=803, bill5=98, bill6=431, payv1=0, payv2=291, payv3=803, payv4=98, payv5=431, payv6=1104, defaultPaymentNextMonth=1)
PaymentData(id=994, limitBalance=360000, sex=2, education=1, marriage=2, age=25, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=-2, bill1=279846, bill2=169426, bill3=68810, bill4=12800, bill5=0, bill6=0, payv1=7004, payv2=1793, payv3=2757, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=995, limitBalance=290000, sex=2, education=1, marriage=2, age=29, pay0=1, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=996, limitBalance=200000, sex=1, education=1, marriage=2, age=39, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=-200, bill2=-200, bill3=-200, bill4=0, bill5=60800, bill6=0, payv1=0, payv2=0, payv3=200, payv4=60800, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=998, limitBalance=360000, sex=1, education=1, marriage=1, age=38, pay0=1, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=999, limitBalance=50000, sex=2, education=2, marriage=2, age=23, pay0=-1, pay2=-1, pay3=-1, pay4=0, pay5=-1, pay6=-1, bill1=780, bill2=0, bill3=780, bill4=390, bill5=390, bill6=500, payv1=0, payv2=780, payv3=0, payv4=390, payv5=500, payv6=18300, defaultPaymentNextMonth=1)
PaymentData(id=1000, limitBalance=120000, sex=1, education=2, marriage=2, age=25, pay0=2, pay2=2, pay3=0, pay4=0, pay5=0, pay6=0, bill1=113348, bill2=110119, bill3=111700, bill4=83858, bill5=86434, bill6=88802, payv1=0, payv2=5000, payv3=3158, payv4=3934, payv5=3802, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=1001, limitBalance=100000, sex=1, education=2, marriage=1, age=29, pay0=0, pay2=0, pay3=0, pay4=0, pay5=-1, pay6=-1, bill1=94453, bill2=95860, bill3=67782, bill4=-2618, bill5=95748, bill6=101299, payv1=3320, payv2=5000, payv3=0, payv4=100000, payv5=7186, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=1003, limitBalance=90000, sex=2, education=2, marriage=1, age=40, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=4989, bill2=-818, bill3=1114, bill4=657, bill5=1332, bill6=780, payv1=0, payv2=2806, payv3=2256, payv4=2274, payv5=780, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=1004, limitBalance=360000, sex=1, education=1, marriage=2, age=36, pay0=1, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=1005, limitBalance=150000, sex=2, education=3, marriage=2, age=30, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=456, bill2=9664, bill3=3420, bill4=2527, bill5=0, bill6=0, payv1=9664, payv2=3420, payv3=2612, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
